shop_name,product_name,shelf_price,per_unit_price,image_url
IKI,"Plaukų kaukė PANTENE Intensive Repair Active Nutri-Plex, 300 ml",5.99 €,19.97 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_265701_Y5wHCakiRVc8Kf1fJt96vh8Tr2I2_wFnixeOPuDQFjpMLe6Yc.webp?alt=media&token=f8af2e6a-4fc4-4e94-ae49-ff4147b39c48
IKI,"Tuno gabaliukai alyvuogių aliejuje CALLIPO, 540 g",11.99 €,22.20 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2Fglobal_2P6dDtsIqi4RZJYXwhEA_xGdb10o0VzY1SFD6eDjbpqgxmW02_y38aisTHn63zPaIreZxD_thumb.jpg?generation=1677061518295508&alt=media
IKI,Akinių rėmeliai su elnio ragais,1.24 €,1.24 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FCvKfTzV4TN5U8BTMF1Hl_279173_CvKfTzV4TN5U8BTMF1Hl_W5RvAbpnRicygag1V4nopPhtD8z2_iC4kJOpI3UfNeb2E1nbH_thumb.webp?generation=1700725618861328&alt=media
IKI,Kirstas KĖNIS (150-175 cm),19.99 €,19.99 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FCvKfTzV4TN5U8BTMF1Hl_et8vJduZFvONuRlNZtJ8_CvKfTzV4TN5U8BTMF1Hl_W5RvAbpnRicygag1V4nopPhtD8z2_Rp9NRrM5vFASIdsyn8jQ_thumb.webp?generation=1701760917591844&alt=media
IKI,"Plaukų šampūnas, kondicionierius ir intensyvi priežiūra PANTENE Intensive Repair 3in1, 325 ml",3.77 €,11.60 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_284728_Y5wHCakiRVc8Kf1fJt96vh8Tr2I2_7wPp9QNn30ZOC3yqkyu6.webp?alt=media&token=325e6638-cba0-4bce-9aed-db1c3479aadb
IKI,"Aviečių arbata SKANOVĖ, 0,25l",3.17 €,12.68 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_284206_Y5wHCakiRVc8Kf1fJt96vh8Tr2I2_oPutGQHn0EzNpwKcWdzl.webp?alt=media&token=39fad1e9-a757-45a9-810f-03a694225980
IKI,Kramtalai mažų veislių šunims PEDIGREE DENTASTIX 7 vnt,2.21 €,20.09 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_277941_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_GSr0QsaD4ivP3SwH5b02.webp?alt=media&token=1ee2f8d3-fca7-4ec1-9b88-757c3d508b88
IKI,"Balzaminis actas Di Modena BILLA, 500 ml",1.99 €,3.98 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_286363_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_Cw3KLg5MxOGf4eY3LeWc.webp?alt=media&token=c25a7990-a00c-4713-ad7f-0ccfcf2733d4
IKI,MINEAS kūno kempinės vaisiai,1.37 €,1.37 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_284848_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_sZhIOC9E7cTxzm7HXIIU.webp?alt=media&token=1805ae8e-6965-4c8c-8fff-315a5c82a5c0
IKI,"Ryžių dribsniai SKANĖJA, 400 g",0.74 €,1.85 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_290160_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_Tdh7I9mWBYMKJAEWjDrY.webp?alt=media&token=3ac39d32-ed7d-4c40-bfce-31d5c904ba1d
IKI,BEN&JERRY'S grietininiai ledai su mangų įdaru ir vanilės skonio gabaliukais 465 ml,6.29 €,13.53 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_290714_uF3DptJQvjXHqmno4Mal_Jhu7Wx0G3Lh72ZwJLQL3.webp?alt=media&token=aef6cfe3-068c-4730-913b-9ffd3aca263b
IKI,Kalėdinis tualetinis popierius 30 m,1.99 €,1.99 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_291263_uF3DptJQvjXHqmno4Mal_QXprN8eD9duDL4JOXU8R.webp?alt=media&token=f58ccbca-d86d-4845-95d6-97a046af4fd8
IKI,"NAGŲ DILDĖ 4 PAVIRŠIŲ TITANIA, 1 vnt.",3.59 €,3.59 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/images%2Fproducts%2Fthumb_uRTb1ITrnZMDZwRvWble.jpg?generation=1639147422894995&alt=media
IKI,Popierinis rankšluostis Kartika Christmas Roll Limited,3.49 €,3.49 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_279578_uF3DptJQvjXHqmno4Mal_pGSrR681bRFPHpWQgc86.webp?alt=media&token=880213f2-5f74-48e1-b021-6ab386044c1d
IKI,"Dėmių valiklis KH-7, 750 ml",4.79 €,6.39 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_282240_Y5wHCakiRVc8Kf1fJt96vh8Tr2I2_gudFF48ifh6SsiRpNr9u.webp?alt=media&token=9f3942d3-fc09-41a7-bcba-262afe48f38f
IKI,"Šaltyje džiovintos aviečių granulės ALVO, 8 g",1.07 €,133.75 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_283138_Y5wHCakiRVc8Kf1fJt96vh8Tr2I2_1FTcMfobHb6Qil0iHdKv.webp?alt=media&token=833f2998-d500-4ec9-a090-c1d5ae8fa24b
IKI,"Tirpi kakava BILLA BIO, 400 g",4.69 €,11.72 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_283417_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_IkVQSck5vsyHxuqDUAaD.webp?alt=media&token=0da6747d-61d2-4609-9e47-5cdf4b345fdf
IKI,"Sausas ėdalas jautriems šunims JOSIDOG ADULT SENSITIVE, 900 g",3.47 €,3.86 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_279163_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_UdTLSL6Em4JKH0VzsJfa.webp?alt=media&token=5445c3a7-3417-4299-a0ae-6c2dd3769685
IKI,"Skanėstai katėms su tunu ir šukutėmis CHURU, 56 g",2.02 €,36.07 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_286202_uF3DptJQvjXHqmno4Mal_YchuQ8laTf5UXRVeyURM.webp?alt=media&token=3cb3a7dc-9ac1-4b4d-913c-347a5d2dcd63
IKI,"Modelinas 6 neoninės spalvos GENIO KIDS, 180 g",2.39 €,2.39 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_283290_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_P8nrtCvP1DoQK4jMIU4v.webp?alt=media&token=80f06e23-d181-476a-90b1-2f0ecd8527d6
IKI,Saldžiosios vyšninės paprikos su svogūnų skonio kreminiu sūriu,2.87 €,19.13 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_289729_uF3DptJQvjXHqmno4Mal_3gy3xCWgjBIUsoh5oumz.webp?alt=media&token=6da35e19-59c4-4359-a0cb-a3e30744eed9
IKI,"Mažos azijietiškos ryžių miltų tortilijos SANTA MARIA, 230g",3.14 €,13.65 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_290119_uF3DptJQvjXHqmno4Mal_Hn0TFf8Yzpe6aqWHibu2.webp?alt=media&token=f635836c-ab6c-424d-8137-ff9452521347
IKI,"Namų kvapas Winter, 13 cm",4.79 €,38.32 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_291214_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_RJug15jZc1FbLxe5z8j8.webp?alt=media&token=da4051e8-3ab2-44ee-b808-0fb0e00eba35
IKI,Stalo takelis 150x28 cm,1.24 €,1.24 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_291191_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_PM3xveXWXio9mgH0Ft9x.webp?alt=media&token=757fde9d-f591-4eda-9b9d-1246d426c3de
IKI,"Sidabrinės vielos led 40 lempučių girlianda, šilta balta",0.99 €,0.99 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_279217_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_PPP8mmm61spmTaC4tNxz.webp?alt=media&token=5ffade62-f171-430a-8960-552443b26572
IKI,"Moteriškos pėdkelnės ORI CRISTAL 20 DEN, 5 dydis, spalva NATURE",2.39 €,2.39 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FCvKfTzV4TN5U8BTMF1Hl_247168_CvKfTzV4TN5U8BTMF1Hl_W5RvAbpnRicygag1V4nopPhtD8z2_XdaZyj4Rg7axlW8DfpZt_thumb.jpg?generation=1696426351150148&alt=media
IKI,"Drėgnos servetėlės odos valymui Q11, 30 vnt",1.79 €,0.06 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_281863_Y5wHCakiRVc8Kf1fJt96vh8Tr2I2_Jn9PXAfrOUEZJTzeLUrd.webp?alt=media&token=b8e6c286-34b8-48b1-ba44-0a9e40e49761
IKI,"Maitinamasis rankų kremas RASA INTENSE BODY CARE, 75 ml",3.49 €,46.53 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_282301_uF3DptJQvjXHqmno4Mal_MnXowGyHLO7TNL8t7pW6.webp?alt=media&token=872031e7-83a0-40c3-b811-70b031b50368
IKI,"Skalbimo kapsulės PERSIL DISCS Universal, 40 skalbimų",16.79 €,0.42 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_284275_Y5wHCakiRVc8Kf1fJt96vh8Tr2I2_B3GAk7vyYJb4GFOPGNSm.webp?alt=media&token=94e025ea-f222-4c91-8abe-1cd63e87c2e3
IKI,Ekologiška tyrelė daržovės su ryžiais ir vištiena HIPP,1.87 €,9.84 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_286729_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_hstcma0hFBNYKaUi602b.webp?alt=media&token=e791a98d-c346-4018-b3d1-703ddec6dcf3
IKI,"Negliaudyti graikiniai riešutai ARIMEX, 300 g",1.67 €,5.57 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_230765_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_K9vtnh8GzKLuS0VKcPC3.webp?alt=media&token=0996a838-4534-40f2-a2c1-0d79504a6d7e
IKI,"Rūšiavimo maišeliai VIGO!, 60 l, 10 vnt, mėlyni",1.25 €,0.13 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_281140_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_H5tLNKCsqXAcuzz86vV0.webp?alt=media&token=ae759a9f-7194-4de5-82f3-2dbd4fde1bd7
IKI,"Tyrė mangų, kriaušė, granatos ORGANIX EKO 6 mėn., 100 g",1.72 €,17.20 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_286231_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_wdLbmfUKg3TgGB6BrutV.webp?alt=media&token=fbc84551-7938-4dc9-af93-a3dbc7e2d7e8
IKI,"Dantų šepetėlis ORAL-B Pro-3DWhite, Whitening Clean, Medium, balti šereliai, 2 vnt.",2.99 €,1.50 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_288744_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_pikaUyNHG4tkQPb52xIR.webp?alt=media&token=287f7f32-3471-4b03-b9fc-1f81469f878c
IKI,COLGATE DANTŲ PASTA Total Original 125ml,2.69 €,21.52 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_288456_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_P7a0sTT9EYKKEXuQ3tD2.webp?alt=media&token=eac76ff2-8e7a-43e6-8e4c-7c65c9a07a84
IKI,"Užšaldyti avokadai pjaustyti, 300 g",2.39 €,7.97 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_290353_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_t9Rn9ydpXWQbdoOD9j5r.webp?alt=media&token=7b89c051-7493-4132-9c25-be16a23410c2
IKI,Desertas BILLA PREMIUM CREMA CATALANA 125 g,1.59 €,12.72 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_291439_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_WOco9sy94poZFF1dtrAe.webp?alt=media&token=9b48d9c9-1c03-4d74-bd89-78c6c639999d
IKI,NAGŲ REPLYTĖS TITANIA,2.39 €,2.39 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FCvKfTzV4TN5U8BTMF1Hl_65234_CvKfTzV4TN5U8BTMF1Hl_W5RvAbpnRicygag1V4nopPhtD8z2_4t0juvEp7PiOGyLemT2M_thumb.webp?generation=1700725579952665&alt=media
IKI,"Lengvas drėkinamasis kremas visai šeimai NIVEA FAMILY CARE, 450 ml",6.59 €,14.64 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2Fglobal_ocMGRhFYjsJCgIiotHb4_xGdb10o0VzY1SFD6eDjbpqgxmW02_HA4y0a4slTpPZAvLWO7e_thumb.jpg?generation=1674651248249814&alt=media
IKI,"Kvaposios lazdelelės santalų ir jausmingos vanilės kvapo AIR WICK, 300 ml",4.97 €,165.67 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FCvKfTzV4TN5U8BTMF1Hl_276075_CvKfTzV4TN5U8BTMF1Hl_W5RvAbpnRicygag1V4nopPhtD8z2_v1QBocUS6DkEv2nDOuDi_thumb.jpg?generation=1690192214675918&alt=media
IKI,Šviestuvas mini 11 cm skaidrus,1.24 €,1.24 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FCvKfTzV4TN5U8BTMF1Hl_279206_CvKfTzV4TN5U8BTMF1Hl_W5RvAbpnRicygag1V4nopPhtD8z2_maFnfIN88WMzCSj0LurS_thumb.webp?generation=1700725713757244&alt=media
IKI,"Colgate dantų šepetėlis Little Kids Smiles 3-5, 2 vnt",2.27 €,1.14 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_280424_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_WtXMjSuzvGHhoctimEQv.webp?alt=media&token=5f79244d-895d-4fd3-bbf7-61df2ea5e01c
IKI,"MSS dezodorantas Alpine Stick, 50 g",2.87 €,57.40 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_283687_Y5wHCakiRVc8Kf1fJt96vh8Tr2I2_BFPKY2BVq8VqPrpDgbX2.webp?alt=media&token=b2a37915-dcd8-4ae2-a70e-fb0a0b5c914e
IKI,"Šviežios Midijos Map 65-80 vakuume, 1 kg",4.99 €,4.99 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_285947_W5RvAbpnRicygag1V4nopPhtD8z2_aSbpYzWzPoswd341kkVK.webp?alt=media&token=161a1ec7-eb1c-4698-adb4-8de45df43068
IKI,"Aitriosios paprikos grūstos, SALDVA, 130 g",2.99 €,23.00 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_283131_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_TnVJaPdHt7skhDuNi415.webp?alt=media&token=7fc93d67-32df-46f4-9a71-5f0b1773ddfe
IKI,"Tyrė su persikais, obuoliais, mangais ORGANIX EKO nuo 12 mėn., 100 g",1.72 €,17.20 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_286233_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_KOq3ddsFKaqQrtAeT9OP.webp?alt=media&token=4b6cc373-fb61-447b-baa0-9e8e3fb7afab
IKI,COLGATE DANTŲ ŠEPETĖLIS Ultra Soft 2pack,3.59 €,1.79 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_288455_uF3DptJQvjXHqmno4Mal_AWsF2nFgZwGQmuHSw2Hf.webp?alt=media&token=531a2406-098e-4615-b61a-9db8a4d708f8
IKI,ELMEX Sensitive Plus Sensitivity dantų pasta + Gum 75 ml,5.75 €,76.67 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_288465_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_tLCeCRSIlpCRzTuUew4P.webp?alt=media&token=6e1659a5-22ff-463c-838f-8981ac5a4185
IKI,BILLA cinamonas 28 g,1.19 €,42.50 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_288201_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_LrJFPWAugtyTpm3LbbUE.webp?alt=media&token=775b1064-5008-493e-8699-73e83bd2017c
IKI,Saldainių rinkinys PERGALĖ Desserts 113g,1.49 €,13.19 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_289488_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_2pY6gZmzfdKjGcHlscVr.webp?alt=media&token=21970829-285e-4503-b651-a1dc22313221
IKI,Braškių skonio plombyras NYKŠTUKAS be laktozės 130 ml,0.77 €,5.92 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_290302_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_VUI24pvDqb6TSAm6xNMe.webp?alt=media&token=8218694e-16bf-449e-9d60-658c048bead3
IKI,"Šaldytos bulvių kišenėlės su sūriu ir prieskoniais WERNSING, 600 g",2.99 €,4.98 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_290295_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_SOZXRzsqbSLvhoy3XGRZ.webp?alt=media&token=95c6286b-4a70-4d5a-b49d-557b90d3c325
IKI,Žaliosios besėklės vynuogės  JUMBO,5.99 €,5.99 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_2443_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_YjWvRlfMFHHFx9pe8CnT.webp?alt=media&token=172e5111-bf74-4992-819c-aa47a93cc6b7
IKI,"Moteriškos pėdkelnės ORI CRISTAL 20 DEN, 4 dydis, spalva NEUTRO",2.39 €,2.39 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FCvKfTzV4TN5U8BTMF1Hl_247159_CvKfTzV4TN5U8BTMF1Hl_W5RvAbpnRicygag1V4nopPhtD8z2_T7MAkCNLVy9920gc5RvX_thumb.jpg?generation=1696426346830815&alt=media
IKI,"Moteriškos kojinaitės ORI STEP 40 DEN, vienas dydis, spalva NERO",2.27 €,1.14 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FCvKfTzV4TN5U8BTMF1Hl_210641_CvKfTzV4TN5U8BTMF1Hl_W5RvAbpnRicygag1V4nopPhtD8z2_laXkGZ4aMFQ3bYptJWzo_thumb.jpg?generation=1696426347934001&alt=media
IKI,"Pinigų dėžutė, 1 vnt.",1.49 €,1.49 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_219084_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_ep3yQVLEHHeENTwYvsTb.webp?alt=media&token=a7610367-03da-4887-b139-677031cf8345
IKI,Žaidimas DOMINO,7.79 €,7.79 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2Fglobal_EwS8a63EGUAhv6CbHDae_xGdb10o0VzY1SFD6eDjbpqgxmW02_GRdKC1hUCC3UnMapxAkb_thumb.jpg?generation=1677061516937532&alt=media
IKI,"Drėkinamasis šampūnas NIVEA Moisture Hyaluron, 250 ml",2.87 €,11.48 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FCvKfTzV4TN5U8BTMF1Hl_277691_CvKfTzV4TN5U8BTMF1Hl_W5RvAbpnRicygag1V4nopPhtD8z2_UrnJzJyJPDqlSpMN6BTl_thumb.webp?generation=1700137013127859&alt=media
IKI,"Maistinė želatina ALVO, 300 g",2.99 €,9.97 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_283134_Y5wHCakiRVc8Kf1fJt96vh8Tr2I2_GMw3sUBbqYEkuiJHvaQA.webp?alt=media&token=0aafb0cd-829f-46ea-9c52-7383f51fb518
IKI,"Krapų viršūnėlės ALVO TASTE FROM GARDEN, 30 g",0.71 €,23.67 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_283126_Y5wHCakiRVc8Kf1fJt96vh8Tr2I2_ZeRUpW7iYPp264GNC6rr.webp?alt=media&token=093aa7b5-9445-45ac-9672-36aecffa48b8
IKI,"Dušo želė PALMOLIVE NATURALS MACADAMIA, 500 ml",3.89 €,7.78 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_285859_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_VFMNJhap8yysCAvj85J6.webp?alt=media&token=ed22dc96-d596-49fa-bd23-1d138e8a58a1
IKI,"Ciberžolės arbata BILLA BIO Chai, 20X2g",1.67 €,0.08 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_277513_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_64odvRCSxecuZHuArfou.webp?alt=media&token=15954b54-6b69-4970-bf92-9366f9098683
IKI,"Žolelių arbata BILLA BIO, 20 X 1,7 g",1.67 €,0.08 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_277512_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_ZmL7cZdzG49e4jsDpA8o.webp?alt=media&token=55e81ec8-1f7d-45af-a40c-fdb5dc2ac2ee
