id,title,price,page
000000000000892181,"Moteriškos puskojinės ORI Star20(2p), universalus,nero,TI,6",1.59,56
000000000000916092,"Moteriškos pėdkelnės INCANTO COSMO 40, 2 dydis, 1 vnt.",4.99,56
000000000000918398,"Moteriškos pėdkelnės ORI  CONFORTFIT 40,3,NEUT,TI,4",2.74,56
000000000000940540,"Moteriškos pėdkelnės INCANTO COSMO 15, 3 dydis, 1 vnt.",3.99,56
000000000000940541,"Moteriškos pėdkelnės INCANTO COSMO 15, 4 dydis, 1 vnt.",3.99,56
000000000000950515,"Puodelis AURORA BASIC 370 ml, stiklinis",1.79,56
000000000000951100,"Hermetiškas indelis BORGONOVO IGLOO, 15 cm, 960 ml, 1 vnt.",7.69,56
000000000000956709,"Moteriškos pėdkelnėsIMG FormingSlim70, 3 dydis,nero,TI,6",3.34,56
000000000000967434,"Lėkštė LUMINARC CARINE, 19,5 cm, 1 vnt.",2.69,56
000000000000967435,"Sriubos lėkštė LUMINARC CARINE, 1 vnt.",3.49,56
000000000000999188,"Moteriškos pėdkelnės IMMAGINE Italiana Ledi20, 5 d., visone",1.04,56
000000000000999193,"Moteriškos pėdkelnės IMMAGINE Italiana Confort40, 5,nero",1.54,56
000000000000999884,Skustukas FISKARS SWIVEL BLADE,12.99,56
000000000000999939,"Puodas VELVET TVS, 20 cm",25.99,56
000000000001017525,"Moteriškos pėdkelnės ORI Control Body40, NEUTRO, 2 dydis",2.84,56
000000000001063457,"Keptuvė UNIWELL EDAY, 26 cm, 1 vnt.",11.49,56
000000000001064010,"Moteriškos pėdkelnės IMMAGINE LOLA 40, 2 dydis, 1 vnt.",1.44,56
000000000001064011,"Moteriškos pėdkelnės IMMAGINE LOLA 40, 3 dydis, 1 vnt.",1.44,56
000000000001064044,Moteriškos pėdkelnės ORI  Attiva Body 40den 2 nero,1.99,56
000000000001064052,"Moteriškos pėdkelnės ORI ATTIVA BODY70, 2 dydis,ANTRACIT",2.14,56
000000000001064053,"Moteriškos pėdkelnės ORI ATTIVA BODY70, 3 dydis,ANTRACIT",2.14,56
000000000001064056,"Moteriškos pėdkelnės ORI Attiva Body70, 2 dydis ,nero",2.14,56
000000000001064066,"Moteriškos pėdkelnės ORI  Talia40, 2 d.,neutro",3.39,56
000000000001064068,"Moteriškos pėdkelnės ORI  Talia40, 4 d.,neutro",3.39,56
000000000001064309,"Moteriškos pėdkelnės ORI Attiva Body40, antracite, 3",1.99,56
000000000001064527,"Moteriškos pėdkelnės IMMAGINE MAMMA 40 NERO S/M, 1 vnt.",2.84,56
000000000001064930,"Moteriškos pėdkelnės ORI TALIA100, 3 dydis,NERO",3.24,56
000000000001064953,"Moteriškos pėdkelnės ORI Control Body70, 2 dydis, antracite",2.84,56
000000000001064954,"Moteriškos pėdkelnės ORI Control Body70, 3 dydis,antracite",2.84,56
000000000001064957,"Moteriškos pėdkelnės ORI Control Body70, 3 dydis,nero",2.84,56
000000000001072844,"Keptuvė su dangčiu 24cm, 1 vnt.",26.99,56
000000000001077776,"Puodelis LUMINARC NUEVO, 500 ml",4.49,56
000000000001087920,"Moteriškos pėdkelnės IMMAGINE Italiana Only20, 3 d.,nature",1.49,56
000000000001087921,"Moteriškos pėdkelnės IMMAGINE Italiana Only20, 4 d.,nature",1.49,56
000000000001087923,"Moteriškos pėdkelnės IMMAGINE Italiana Only20, 2 d.,nero",1.49,56
000000000001087924,"Moteriškos pėdkelnės IMMAGINE Italiana Only20, 3 d.,nero",1.49,57
000000000001087928,"Moteriškos pėdkelnės IMMAGINE Italiana Only20, 3 d.,neutro",1.49,57
000000000001087930,"Moteriškos pėdkelnės IMMAGINE Italiana Only20, 5 d.,neutro",1.49,57
000000000001110558,"Moteriškos pėdkelnės ORI  Talia40, 3 d.,antracite",3.39,57
000000000001110559,"Moteriškos pėdkelnės ORI  Talia40, 4,antracite",3.39,57
000000000001125937,"Peilis UNIWELL SALI, 1 vnt.",1.49,57
000000000001126623,"Peilis UNIWELL HELLEBORE, 1 vnt.",2.49,57
000000000001135906,"Moteriškos pėdkelnės ORI Cristal20, 3,nature",1.84,57
000000000001135907,"Moteriškos pėdkelnės  ORI Cristal20, 4,nature",1.84,57
000000000001135929,"Moteriškos pėdutės ORI SNEAKER COT (2 poros), 1 vnt., 35-38, nero",2.74,57
000000000001135932,"Moteriškos pėdutės ORI SNEAKER COT (2 poros), 1 vnt., 39-42,nature",2.74,57
000000000001135944,"Moteriškos kojinaitės ORI Balerina Cot, 39-42,,neutr",2.49,57
000000000001135960,"Moteriškos kojinaitės immagine Italiana Sneaker M, 39-42,nero",2.74,57
000000000001135966,"Moteriškos pėdutės IMMAGINE BALERINA M (2 poros), 2 vnt., 39-42,nero",2.34,57
000000000001135968,"Moteriškos pėdutės IMMAGINE BALERINA M (2 poros), 2 vnt., 39-42,nature",2.34,57
000000000001148916,"Keptuvė FISKARS FUNCTIONAL FORM, 26 cm, 1 vnt.",49.99,57
000000000001148920,"Puodas FISKARS FUNCTIONAL FORM, 3 l",82.99,57
000000000001156850,"Moteriškos pėdkelnės IMG MicroCharme80, 4 dydis,antracite",2.49,57
000000000001156859,Moteriškos pėdkelnės ORI Power Slim 100den 3 dydis nero,3.74,57
000000000001157233,"Moteriškos pėdkelnės ORI PowerSlim100, 2 dydis,nero",3.74,57
000000000001179701,"Moteriškos puskojinės IMMAGINE Italiana Olivia20(2p.), universalus,nero",1.44,57
000000000001179703,"Moteriškos puskojinės IMMAGINE Italiana Olivia20(2p.), universalus,visone",1.44,57
000000000001180100,"Vaikiškos kojinės SUNNY SIDE, 28-30, 3 poros, 3 vnt.",6.69,57
000000000001182361,"Sriubos lėkštė LUMINARC DIWALI, 20 cm, 1 vnt.",3.29,57
000000000001182362,"Lėkštė LUMINARC DIWALI, 19 cm, 1 vnt.",2.69,57
000000000001182366,"Lėkštė LUMINARC DIWALI, 25 cm, 1 vnt.",2.99,57
000000000001182377,"Dubenėlis LUMINARC DIWALI baltas, 14,5cm",3.69,57
000000000001183619,"Moteriškos kojinaitės IMMAGINE Italiana Lina20, universalus,visone",1.14,57
000000000001183623,"Moteriškos puskojinės IMMAGINE LINA 40, vienas dydis, 2 vnt., 2 vnt.",1.24,57
000000000001196702,"Puodas su dangčiu 24 cm, DAILY COOK",59.99,57
000000000001196703,"Puodas su dangčiu 20 cm, DAILY COOK",37.99,57
000000000001198682,"Namų kvapas su lazdelėmis GABRIELĖ, 1 vnt.",17.99,57
000000000001201540,"Moteriškos pėdkelnės IMMAGINE FIT UP 40, 3 dydis, 1 vnt.",3.19,57
000000000001201567,"Palmių vaško žvakė CANDLE FAMILY, 13 cm, 1 vnt.",9.99,57
000000000001225522,"Grindų šepetys VILEDA su purkštuku, 1 vnt.",27.49,57
000000000001233344,"Filtravimo ąsotis BRITA ALUNA, 2,4 l, 1 vnt.",22.99,57
000000000001233737,"Serviravimo lėkštė FRIENDS TIME, 17 cm, 1 vnt.",3.99,57
000000000001235177,"Vaikiškos kojinės FRIENDS, 3 poros, 25-27, 3 vnt.",8.29,57
000000000001235180,"Vaikiškos kojinės FRIENDS, 3 poros, 34-36, 3 vnt.",8.29,57
000000000001235772,"Moteriškos pėdkelnės IMMAGINE CHARME NERO 5 dydis,50 d.",2.14,57
000000000001254114,"Sojų vaško žvakė CANDLE FAMILY LAIMINGI NAMAI, 1 vnt.",15.99,57
000000000001254119,"Namų kvapas su lazdelėmis CANDLE FAMILY RUGIŲ BOBA, 1 vnt.",17.99,57
000000000001257876,"Vyriškos kojinės SPARTA, 3 vnt.",8.99,57
000000000001263899,"Birių produktų indas UNIWELL RETRO, 1,15 l, 1 vnt.",3.99,57
000000000001265152," Puodas su dangčiu UNIWELL, 18 x 10,5 cm",25.99,57
000000000001265153," Puodas su dangčiu UNIWELL, 20 x 11,5 cm",27.99,57
000000000001266282,"Moteriškos pėdkelnės SEVEN LEMON, 40 den, 2 dydis, rudos, 1 vnt.",2.29,57
000000000001267874,"Sportinės kojinės, 3 poros, PUMA, dydis: 39- 42, spalva: rausva",7.99,57
000000000001267876,"Sportinės kojinės, 3 poros, PUMA, dydis: 39- 42, spalva: tamsiai mėlyna",7.99,57
000000000001267880,"Sportinės kojinės, PUMA, 3 poros, dydis: 35–38, spalva: pilka",7.99,57
000000000001272726,"Mentelė FISKARS FUNCTIONAL FORM, 1 vnt.",13.99,57
000000000001273748,"Puodelis LUMINARC GRAND CENTRAL, 320 ml, 1 vnt.",2.69,57
000000000001274498,"Vaikiškos kojinės, SEVEN LEMON, 1 pora, dydis 25-27, medvilnė",1.49,58
000000000001274556,"Vaikiškos kojinės, SEVEN LEMON, 1 pora, dydis: 31-33, medvilnė",1.49,58
000000000001274601,"Vaikiškos kojinės, SEVEN LEMON, 1 pora, 25-27 dydis, medvilnė",1.49,58
000000000001274602,"Vaikiškos kojinės, SEVEN LEMON, 1 pora, dydis: 34-36, medvilnė",1.49,58
000000000001274624,"Vaikiškos kojinės, SEVEN LEMON, 1 pora,  37-38 dydis, medvilnė",1.49,58
000000000001274632,"Moter. kojinės SEVEN LEMON, dydis 34-36, šv. pilkos, 1 pora, 1 vnt.",1.39,58
000000000001276234,Šampano taurės RCR ETNA 190 ml 6 vnt.,47.99,58
000000000001283043,"Žnyplės FISKARS, 1 vnt.",17.99,58
000000000001286943,"Vaikiškos pusilgės kojinės PUMA, 3 poros, 35-38 d., 3 vnt.",7.99,58
000000000001286946,"Vaikiškos pusilgės kojinės PUMA, 3 poros, 35-38 d., 3 vnt.",7.99,58
000000000001286950,"Vaikiškos sportinės kojinės, PUMA, 3 poros, dydis: 27–30",6.99,58
000000000001287358,Dviejų dalių kekso kepimo forma 26cm,13.99,58
000000000001287625,"Peilis TEFAL COMFORT SANTOKU, 12 cm, 1 vnt.",9.99,58
000000000001292196,"Moteriškos pėdkelnės SEVEN LEMON, 20 den, 4 dydis, rudos, 1 vnt.",1.89,58
000000000001292375,"Moteriškos pėdkelnės SEVEN LEMON, 20 den, 3 dydis, rudos, 1 vnt.",1.89,58
000000000001292614,Dubenėlis PEARL CLASSIC PALE GREEN 15 cm,4.99,58
000000000001292680,Lėkštė AURORA PEARL CLASSIC GREEN 19 cm,3.99,58
000000000001292689,Lėkštė AURORA PEARL CLASSIC GREEN 24 cm,6.99,58
000000000001295611,"Sriubos lėkštė PAMPILLE CLEAR, 20 cm",4.49,58
000000000001296101,"Moteriškos kojinės SPARTA, 36-41 dydis
",3.99,58
000000000001296113,"Vyriškos trumpikės SPARTA, 2 vnt., 2 XL dydis",19.49,58
000000000001302603,"Aromatinė kortelė NUOŠIRDUS AČIŪ, 1 vnt.",5.99,58
000000000001302679,"Aromatinė kortelė CANDLE FAMILY IŠPILDYTOS SVAJONĖS, 1 vnt.",5.99,58
000000000001305672,NIVEA LUMINOUS 630® ANTISPOT serumas,22.99,58
000000000001309608,"Lėkštė ILAJA SIMPLE, 24 cm",2.49,58
000000000001310167,"Moteriškos pėdkelnės PIERRE CARDIN LA MANCHE 40, NERO 5 d., 1 vnt.
",4.99,58
000000000001313893,"Gyvūnų antkaklis LOVETT, 20 x 30-45 cm, 1 vnt.",4.19,58
000000000001313903,"Gyvūnų pavadėlis, 20mmx1,2m, A-1059",2.79,58
000000000001314369,"Automatinis pavadėlis LOVETT, 5 m, 20 kg, 1 vnt.",10.49,58
000000000001319535,Užspaustukas maišeliui TESCOMA PRESTO,2.49,58
000000000001320251,"Namų kvapas AREON PRECIOUS LEATHER, 150 ml",19.99,58
000000000001320292,"Namų kvapas su lazdelėmis CANDLE FAMILY DIORA, 1 vnt.",14.99,58
000000000001322431,"Moteriškos pėdkelnės IMMAGINE TUTO NUDO 20 NERO 4 d., 1 vnt.",1.99,58
000000000001322494,"Moteriškos pėdkelnės IMMAGINE TUTO NUDO 20 NEUTRO 2 d., 1 vnt.",1.99,58
000000000001325499,"Puodelis AURORA SMOKY WHITE, 530 ml",4.99,58
000000000001325514,Puodelis AURORA Vintage 410ml,4.99,58
000000000001325523,Puodelis ILAJA CHUNKY 260 ml,3.99,58
000000000001326321,Puodelis su lėkštute AURORA CREAMY DASH,6.99,58
000000000001329595,Kokteilių taurės SANTE PINA COLADA 440ml4vnt,14.99,58
000000000001330138,"Palmių vaško žvakė NICHE, 1 vnt.",6.99,58
000000000001330197,"Sojų vaško žvakė CANDLE FAMILY SENSO, 1 vnt.",8.99,58
000000000001330226,"Sojų vaško žvakė CANDLE FAMILY ALLURE, 1 vnt.",8.99,58
000000000001335850,"Šampano taurės AURORA NOLA, 180 ml, 6 vnt., 6 vnt.",14.99,58
000000000001336848," Keptuvė UNIWELL, 28 cm",17.99,58
000000000001338114,Moteriškos pėdkelnės IMG ONLY 70 bronzo 5 dydis,2.34,58
000000000001338118,Moteriškos pėdkelnės IMG RELAX 50 antracitas 2 dydis,2.49,58
000000000001338122,Moteriškos pėdkelnės IMG ONLY 70 bronzo 4 dydis,2.34,58
000000000001338123,Moteriškos pėdkelnės IMG ONLY 70 nero 3 dydis,2.34,58
000000000001338131,"Moteriškos pėdkelnės IMG FIT UP 40 , 5 dydis, neutro",3.19,58
000000000001338137,Moteriškos pėdkelnės ORI  TALIA 40 antracitas 5,3.39,58
000000000001338139,"Moteriškos pėdkelnės ORI CONTROL BODY NEUTRO, dydis 5, 40den, 1 vnt.",2.84,58
000000000001339205,"Pipirų mišinys SANTA MARIA, 258 g",8.89,58
000000000001339251,Moteriškos pėdkelnės IMMAGINE RELAX 70d ANTRACITE 5 dydis,2.64,59
000000000001339281,Moteriškos pėdkelnės MICRO CHANCE 3D 200 NERO 2 dydis,3.94,59
000000000001339284,Moteriškos pėdkelnės IMMAGINE RELAX 70d ANTRACITE 4 dydis,2.64,59
000000000001339286,Moteriškos pėdkelnės IMMAGINE RELAX 70d NERO 5 dydis,2.64,59
000000000001339295,"Moteriškos pėdkelnės ORI MIRACLE NEUTRO, 3 dydis, 40 denų, 1 vnt.",4.49,59
000000000001339473,"Moteriškos pėdkelnės ORI MIRACLE 40 , 4 dydis, nero",4.49,59
000000000001339923,Gili lėkštė ILAJA Simple 20 cm,2.99,59
000000000001341333,Moteriškos pėdkelnės IMG TERMO FLEECE 240 NERO 2 dydis,2.74,59
000000000001342152,"Kvapni žvakė stikl. indelyje,t. mėlynas",2.39,59
000000000001343271,"Lėkštė White Home, 16 cm",1.79,59
000000000001346675,"Raudonojo vyno taurės RCR OPERA, 230 ml, 6 vnt.",32.99,59
000000000001346842,"Skalbiamosios kapsulės PERSIL PC COLOR, 29 vnt., 29 vnt.",9.59,59
000000000001349026,Dubuo AURORA Crest Creamy 20 cm,6.49,59
000000000001349044,Dubuo AURORA Crest Brown 20 cm,6.49,59
000000000001349052,Lėkštė AURORA Crest Brown 24 cm,6.99,59
000000000001349053,Lėkštė AURORA Crest Creamy 28 cm,9.99,59
000000000001350040,"Greitai paruošiami makaronai su vištiena ir kariu YATEKOMO, 82 g",1.01,59
000000000001350868,NIVEA MEN SENSITIVE drėkinamasis veido kremas su SPF 15,11.89,59
000000000001350972,NIVEA LUMINOUS630® kūno kremas,15.69,59
000000000001356455,"Puodas 24 cm, juodas",38.99,59
000000000001361157,"Veido fluidas NIVEA LUMINOUS630CC LIGHT, 40 ml",24.99,59
000000000001361185,"Ledai BOUNTY ICE TUBE, 255 g",5.29,59
000000000001361955,NIVEA MEN POWER drėkinamasis kremas SU SPF30,14.49,59
000000000001362066,Gilus Dubenėlis AURORA Luz 20 cm,5.99,59
000000000001362767,"Elementai klausos aparatui DURACELL 10PR70, 6 vnt.",3.49,59
000000000001362971,Elementas DURACELL CR123,3.49,59
000000000001363739,Puodelis AURORA Stone White 420 ml,4.99,59
000000000001364323,"Birių produktų indas UNIWELL KONSO 1,7 L",3.99,59
000000000001364338,Birių produktų indas UNIWELL KONSO 850 ml,2.99,59
000000000001364408,VILEDA šepečio teleskopinis kotas,2.49,59
000000000001366878,"Moteriškos pėdkelnės ORI CROSS UP BODY 40 , 3 dydis, nero",3.49,59
000000000001366880,"Moteriškos pėdkelnės ORI CROSS UP BODY 40, 5 dydis, d.gray",3.49,59
000000000001366890,"Moteriškos pėdkelnės ORI SUIT BODY 40 , 4 dydis, nero",3.79,59
000000000001366892,"Moteriškos pėdkelnės ORI SUIT BODY 40 , 3 dydis, nero",3.79,59
000000000001366898,"Moteriškos pėdkelnės BEVERLY 50 NEW ANTRACITE, 5 dydis, 1 vnt.",3.79,59
000000000001366900,"Moteriškos pėdkelnės BEVERLY 50 NEW NEUTRO, 5 dydis, 1 vnt.",3.79,59
000000000001366905,"Moteriškos pėdkelnės BEVERLY 50 NEW NERO, 5 dydis, 1 vnt.",3.79,59
000000000001366909,"Moteriškos pėdkelnės ORI ACTION 40 , 2 dydis, nero",3.49,59
000000000001366915,"Moteriškos pėdkelnės ORI ACTION 40 , 4 dydis, neutro",3.49,59
000000000001367180,"Moteriškos pėdkelnės ORI CON. FIT, 5 d., 40 den., graf. sp., 1 vnt.",2.74,59
000000000001367936,Peiliai UNIWELL Bordeaux 4 vnt.,9.99,59
000000000001367948,Salotų įrankiai UNIWELL Baguette 2 vnt.,9.99,59
000000000001367950,Ilgi šaukšteliai UNIWELL Brasio 3 vnt.,3.99,59
000000000001367951,Peiliai UNIWELL Duke 2 vnt.,3.99,59
000000000001367966,Šakutės UNIWELL Bordeaux 4 vnt.,9.99,59
000000000001367969,Stalo įrankiai UNIWELL Sala 16 vnt.,49.99,59
000000000001367970,Peiliai UNIWELL Baguette 4 vnt.,9.99,59
000000000001367971,Šakutės UNIWELL Baguette 4 vnt.,9.99,59
000000000001367972,Torto mentelė UWINELL Baguette,5.99,59
000000000001367974,Peiliai UNIWELL Brasio 2 vnt.,3.99,59
000000000001369139,"VETOCANIS Atbaidantis tirpalas šunims nuo erkių ir blusų, 2x1,2ml",5.69,59
000000000001371010,"Tamponai BELLA for Teens Regular, N16",2.69,59
000000000001371262,"Higieniniai įklotai ABENA SAN 3,PREMIUM 28 vnt./pak.",6.99,60
000000000001372125,"Kvapas namams ODORO Elements ""FLOWER POWER""",21.99,60
000000000001372126,"Kvapas namams ODORO Elements ""OVER THE MOON""",21.99,60
000000000001372156,"Purškiamasis kvapas AŠ MYLIU SAVE, 1 vnt. ",15.99,60
000000000001372162,"Kvepianti dekoratyvinė žvakė ODORO Elements ""FLOWER POWER""",15.99,60
000000000001373902,"Veido serumas NIVEA DERMA SKIN CLEAR REBALANCE & CLEAR, 30 ml",15.99,60
000000000001378113,NIVEA CELLULAR EXPERT FILLER SPINDESĮ SKATINANTIS serumas su vitaminu C,21.49,60
000000000001379387,NIVEA CELLULAR EXPERT FILLER stangrumą atskuriantis serumas,21.99,60
000000000001381091,"Keptuvė FISKARS, 24cm",49.99,60
000000000001382388,Dubenėlis AURORA CONRAN WHITE 11 cm,1.99,60
000000000001382391,Lėkštė AURORA CONRAN WHITE 18 cm,2.99,60
000000000001383934,"Vyriškos boksikės,PUMA,2 vnt.,juoda, XL",17.99,60
000000000001383936,"Vyriškos boksikės, PUMA, 2 vnt., džinso mėlyna spalva, dydis: M",17.99,60
000000000001383937,"Vyriškos boksikės, PUMA, 2 vnt., džinso mėlyna spalva, dydis: XL",17.99,60
000000000001383968,"Vyriškos boksikės, PUMA, 2vnt., raudona, tamsiai mėlyna spalva, dydis: L",17.99,60
000000000001383969,"Vyriškos boksikės, PUMA, 2 vnt., džinso mėlyna spalva, dydis: S",17.99,60
000000000001383972,"Vyriškos boksikės,PUMA, 2vnt., juoda, M",17.99,60
000000000001383977,"Vyriškos boksikės, PUMA, 2vnt., dydis: S",17.99,60
000000000001383979,"Vyriškos boksikės, PUMA, 2 vnt., juoda, žalia spalva, dydis: M",17.99,60
000000000001384808,Namų kvapas su lazdelėmis RAFFINĖ 120 ml,25.99,60
000000000001385200,Namų kvapas su lazdelėmis RICHE 120 ml,25.99,60
000000000001385361,Namų kvapas su lazdelėmis WINSO Ultimate Black  Black Vanilla 100ml,11.99,60
000000000001386121,"Šunų kramtalai LOVETT, 270g",2.39,60
000000000001386265,"Namų kvapas TDO Ayurveda, 200 ml",12.99,60
000000000001386327,"Namų kvapas su lazdel. AROMA 50ml,mango",6.99,60
000000000001386464,"Namų kvapas, SCENTIMENTS,angliška kriaušė ir frezija,100ml",12.99,60
000000000001386513,"Aromatinė žvakė WOODWICK 275g,kašmyras",30.99,60
000000000001386514,"Aromatinė žvakė WOODWICK 275g,laužas",30.99,60
000000000001387963,"NIVEA MEN SENSITIVE ""DAILY PROTECT"" DRĖKINAMASIS KREMAS SU SPF30 50 ml",15.79,60
000000000001387986,NIVEA LUMINOUS630® SKIN GLOW SKYSTAS NENUPLAUNAMAS ODOS ŠVEITIKLIS 100 ml,14.99,60
000000000001391636,NIVEA DERMA SKIN CLEAR MICELINIS VANDUO Į BĖRIMUS LINKUSIAI ODAI SU 5% SERUMO 400 ml,9.89,60
000000000001392131,"Namų kvapas su lazdelėmis,150ml,vanilė",16.99,60
000000000001392610,"Higieniniai įklotai KOTEX YOUNG ULTRASLIM, 40 vnt.",2.99,60
000000000001392866,Purškiamas kvapas PIERRE 250 ml,9.99,60
000000000001392884,Namų kvapas su lazdelėmis LIUSI 50 ml,13.99,60
000000000001395928,"Moteriškos pėdkelnės ORI CONTROL BODY 40 , 2 dydis, grafite",2.84,60
000000000001398054,"Moteriškos pėdkelnės ORI AZALI 50 , 2 dydis, nero ",3.14,60
000000000000179573,"KĖDAINIŲ KONSERVŲ FABRIKO marinuoti šitakiai, 480 g",2.37,60
000000000000198786,"Paukštienos žirklės FISKARS FUNCTIONAL, 1 vnt.",44.99,60
000000000000222370,"Moteriškos pėdkelnės IMG CONFORT 40 , 4 dydis, bronzo",1.54,60
000000000000411579,"Šepečio kibiras VILEDA ULTRAMAT, 1 vnt.",9.99,60
000000000000591911,"Peilių galąstuvas TESCOMA PRESTO, 1 vnt.",10.99,60
000000000000635497,NIVEA Klasikinis kremas visai šeimai 100ml,3.99,60
000000000000660488,"Moteriškos pėdkelnės PIERRE CARDIN BELFORT 40 VISONE 2 d., 1 vnt.",4.99,60
000000000000660511,"Moteriškos pėdkelnės PIERRE CARDIN CORSICA 40 NERO 2 d., 1 vnt.",5.69,60
000000000000660512,"Moteriškos pėdkelnės PIERRE CARDIN CORSICA 40 NERO 3 d., 1 vnt.",5.69,60
000000000000660513,"Moteriškos pėdkelnės PIERRE CARDIN CORSICA 40 NERO 4 d., 1 vnt.
",5.69,60
000000000000660514,"Moteriškos pėdkelnės PIERRE CARDIN CORSICA 40 VISONE 2 d., 1 vnt.",5.69,60
000000000000660515,"Moteriškos pėdkelnės PIERRE CARDIN CORSICA 40 VISONE 3 d., 1 vnt.
",5.69,60
000000000000660516,"Moteriškos pėdkelnės PIERRE CARDIN CORSICA 40 VISONE 4 d., 1 vnt.",5.69,60
000000000000660520,"Moteriškos kojinės PIERRE CARDIN LA ROCHELLE 20, NERO 2 d., 1 vnt.",7.49,60
000000000000660523,"Moteriškos kojinės PIERRE CARDIN LA ROCHELLE 20, VISONE 2 d., 1 vnt.",7.49,60
000000000000660525,"Moteriškos kojinės PIERRE CARDIN LA ROCHELLE 20, VISONE 4 d., 1 vnt.",7.49,61
000000000000665968,"Moteriškos puskojinės PIERRE CARDIN NIMES 40 NERO, univ.d., 1 vnt.",2.09,61
000000000000665969,"Moteriškos puskojinės PIERRE CARDIN NIMES 40 VISONE, univ.d., 1 vnt.
",2.09,61
000000000000666011,"Moteriškos pėdkelnės PIERRE CARDIN FLOREAL 20 NERO 2 d., 1 vnt.",4.49,61
000000000000666012,"Moteriškos pėdkelnės PIERRE CARDIN FLOREAL 20 NERO 3 d., 1 vnt.",4.49,61
000000000000666013,"Moteriškos pėdkelnės PIERRE CARDIN FLOREAL 20 NERO 4 d., 1 vnt.",4.49,61
000000000000666015,"Moteriškos pėdkelnės PIERRE CARDIN FLOREAL 20 VISONE 3 d., 1 vnt.
",4.49,61
000000000000666016,"Moteriškos pėdkelnės PIERRE CARDIN FLOREAL 20 VISONE 4 d., 1 vnt.",4.49,61
000000000000666020,"Moteriškos pėdkelnės PIERRE CARDIN LA MANCHE 40, NERO 2 d., 1 vnt.",4.99,61
000000000000666023,"Moteriškos pėdkelnės PIERRE CARDIN LA MANCHE 40, VISONE 2 d., 1 vnt.",4.99,61
000000000000682630,"Lėkštė LUMINARC SWEET LINE, 28 x 23 cm",5.99,61
000000000000696926,"Cilindrinė žvakė (Ø10x20 cm), 1 vnt.",11.99,61
000000000000707019,"Vyriškos kojinės FRIENDS, 39-42 dydis, 3 vnt.",10.99,61
000000000000707020,"Vyriškos kojinės FRIENDS, 43-46 dydis, 3 vnt.",10.99,61
000000000000768274,"Moteriškos pėdkelnės IMMAGINE Italiana Ledi20, 4,neut,TI,4",1.04,61
000000000000768276,"Moteriškos pėdkelnės IMMAGINE Italiana Ledi20, 3 d.,visone",1.04,61
000000000000770188,"Moteriškos puskojinės IMMAGINE Italiana Lasca20(2p), universalus,neut,TI,6",1.44,61
000000000000770198," Moteriškos kojinaitės IMMAGINE Italiana Alba20(2p), un,dain,TI,6",1.24,61
000000000000797416,Moteriškos pėdkelnės IMMAGINE Italiana Confort 40den 3 visone,1.54,61
000000000000797417,Moteriškos pėdkelnės IMMAGINE Italiana Confort 40den 4 visone,1.54,61
000000000000806507,"Moteriškos pėdkelnės IMMAGINE Italiana Ledi20, 2 d.,bronz,TI,3",1.04,61
000000000000806508,"Moteriškos pėdkelnės IMMAGINE Italiana Ledi20, 3,bronz,TI,5",1.04,61
000000000000823701,"Moteriškos pėdkelnės PIERRE CARDIN MARSEILLE 50 NERO 2 d., 1 vnt.",5.39,61
000000000000823762,"Moteriškos pėdkelnės PIERRE CARDIN MARSEILLE 50 NERO 3 d., 1 vnt.
",5.39,61
000000000000824851,"Švieži vaivorykštiniai upėtakiai (lot. O. mykiss), skrosti, 1 kg",5.99,61
000000000000837753,Šepetys Microwiper Abrasive SPONTEX,11.39,61
000000000000840100,"Birių produktų indas HAMBURG, 2500 ml, 1 vnt.",7.99,61
000000000000840239,"Birių produktų indas PLAST TEAM STOCKHOLM, 1000 ml, 1 vnt.",5.99,61
000000000000879526,"Sportinės kojinės, 3 poros, PUMA, dydis: 35- 38, spalva: juoda",7.99,61
000000000000879527,"Sportinės kojinės, 3 poros, PUMA, dydis: 39- 42, spalva: juoda",7.99,61
000000000000879529,"Sportinės kojinės, 3 poros, PUMA, dydis: 35- 38, spalva: balta",7.99,61
000000000000879530,"Sportinės kojinės, 3 poros, PUMA, dydis: 39- 42, spalva: balta",7.99,61
000000000000892177,"Moteriškos kojinaitės ORI Step20(2p), un,nature,TI,6",1.39,61
000000000000892179,"Moteriškos kojinaitės ORI Step20(2p), un,neut,TI,6",1.39,61
000000000000892182,"Moteriškos puskojinės ORI Star20(2p), universalus,neut,TI,6",1.59,61
000000000000896679,"Dieninis veido kremas NIVEA CELLULAR, 50 ml",19.99,61
000000000000915791,"Moteriškos pėdkelnės PIERRE CARDIN BELFORT 40 VISONE, 5 d., 1 vnt.",4.99,61
000000000000918392,"Moteriškos kojinaitės ORI Step40(2p), un,neut,TI,6",1.44,61
000000000000918399,"Moteriškos pėdkelnės ORI  CONFORTFIT 40,4,NEUT,TI,3",2.74,61
000000000000928622,"Gr.p.mak.rytiet.sk YATEKOMO, 61 g",1.01,61
000000000000928623,"Greitai paruošiami makaronai YATEKOMO barbekiu skonio, 82 g",1.01,61
000000000000937475,"KĖDAINIŲ lašišos užtepėlė su grilio prieskoniais, 280 g",1.49,61
000000000000940542,"Moteriškos pėdkelnės INCANTO COSMO 15, 5 dydis, 1 vnt.",3.99,61
000000000000956690,"Lėkštė LUMINARC DIWALI, 27 cm, 1 vnt.",3.49,61
000000000000956691,"Salotinė LUMINARC DIWALI, 21 cm, 1 vnt.",7.99,61
